damp,temp0,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,temp49,temp50,temp51,temp52,temp53,temp54,temp55,temp56,temp57,temp58,temp59,temp60,temp61,temp62,temp63,temp64,temp65,temp66,temp67,temp68,temp69,temp70,temp71,temp72,temp73,temp74,temp75,temp76,temp77,temp78,temp79,temp80,temp81,temp82,temp83,temp84,temp85,temp86,temp87,temp88,temp89,temp90,temp91,temp92,temp93,temp94,temp95,temp96,temp97,temp98,temp99,temp100
1017,0.95606665,0.93856414,1.0736649,1.2670302,1.2318586,1.3236844,1.6043828,2.0311255,1.8331693,2.168651,2.729254,3.0529633,3.4842059,3.437303,3.8896062,5.2500809,6.3659939,5.2706044,6.6567373,9.358802,10.38437,10.583134,11.662638,15.216504,16.949375,20.328015,22.384539,25.016176,29.039065,35.543713,41.02323,44.67731,54.664228,59.025355,68.654627,80.536612,91.972783,91.504242,102.14815,121.50564,134.67272,134.23831,135.66712,140.50282,138.91788,132.3829,125.23427,124.15088,112.8888,111.70538,111.03198,104.35059,106.96062,106.69482,111.19435,125.96489,120.64924,128.32524,129.36411,132.46277,132.09694,129.72783,119.56217,118.03438,116.16538,114.53157,109.07422,107.67325,115.24402,116.38403,117.64192,112.61538,122.7068,126.93593,126.20963,133.10661,121.96655,119.50435,123.65191,118.96049,120.36863,110.34118,110.73388,114.62671,114.49984,117.57489,121.02787,122.55615,126.56153,131.51138,121.28658,130.48344,126.43631,124.25602,120.56906,117.67932,108.13105,111.7229,112.3059,120.14509,117.21843
1018,0.95606665,0.93849444,1.0734683,1.2666787,1.2313566,1.322976,1.6033227,2.0294865,1.8314172,2.1663707,2.7259464,3.0487541,3.4788443,3.4316825,3.8826957,5.2400924,6.3519779,5.2575456,6.6417989,9.3360812,10.354171,10.550491,11.62855,15.168334,16.896615,20.255028,22.300485,24.918259,28.925001,35.40241,40.838387,44.495787,54.436028,58.788007,68.359244,80.226877,91.612851,91.147606,101.94756,121.21776,134.23225,134.07422,135.37,140.66541,138.99963,132.85099,125.53168,124.28041,113.86087,111.11971,111.80732,105.00502,107.64627,104.06653,110.5294,125.42537,122.60401,128.02047,131.3536,134.62866,133.16022,132.91954,123.97695,122.35056,117.74786,112.5059,112.08881,109.88697,111.25697,117.23188,116.6214,120.80649,124.42676,136.58226,128.5758,128.73722,127.88002,122.03882,122.29548,116.8306,113.56531,109.02274,114.19476,114.30807,112.74103,111.51501,121.07667,124.10217,130.17781,126.88884,128.55574,136.42225,125.50931,119.10075,117.28922,116.42453,117.96059,112.05467,111.50656,111.91708,114.25375
1019,0.95606665,0.93842488,1.0732722,1.2663281,1.2308559,1.3222695,1.6022711,2.027853,1.8296746,2.1640783,2.7226506,3.0445678,3.4735177,3.4261502,3.8757794,5.2301988,6.337947,5.2446705,6.6270622,9.3132388,10.324863,10.51787,11.595571,15.12144,16.84482,20.183254,22.217078,24.821399,28.81274,35.261184,40.656727,44.318224,54.198761,58.542374,68.075649,79.91341,91.273468,90.830907,101.72894,120.8447,133.82569,133.97235,135.18511,140.70809,139.13244,133.06257,125.93163,124.02168,114.6192,111.45649,112.50778,105.13268,108.32325,103.02368,110.56998,120.33443,122.94156,126.46422,131.02275,129.92871,121.65758,127.40333,118.59851,117.95482,121.09636,107.94638,109.81161,111.42466,111.2375,111.92366,113.60509,126.83177,124.75861,124.22568,129.92183,135.70702,123.74619,125.03637,119.54233,117.026,113.52105,116.36621,111.35093,114.13154,114.84154,112.11993,121.71983,119.16067,123.77172,125.64812,127.48422,125.95426,124.60636,119.00683,114.76313,118.67145,115.37953,110.00311,114.87902,116.94322,120.25401
1020,0.95606665,0.93835544,1.0730764,1.2659784,1.2303565,1.321565,1.601219,2.0262218,1.8279363,2.1618034,2.7193663,3.0403948,3.4682213,3.420595,3.8689152,5.2202986,6.324072,5.2316867,6.6124196,9.2903222,10.295124,10.485346,11.561608,15.073475,16.792358,20.111108,22.133269,24.72552,28.699154,35.119108,40.472769,44.1357,53.960429,58.304566,67.79805,79.584445,90.931273,90.503539,101.51874,120.50817,133.3849,133.90829,134.92749,140.73754,139.33987,133.23813,126.53394,123.70454,115.31669,112.50036,112.94922,105.09169,108.70142,103.9561,109.43231,118.7568,122.72535,124.37954,129.89585,132.55416,131.81199,130.27721,121.3871,118.01431,116.91934,108.22449,107.91228,111.10799,106.96868,115.98628,117.39262,124.74899,121.19561,128.28411,129.46509,132.12401,127.15103,129.409,125.26792,113.20699,117.01414,119.75507,109.06331,107.68237,116.44559,116.05123,116.1655,123.32634,127.62316,127.94499,123.20099,128.65368,127.44245,123.43936,122.9258,123.42571,117.73246,116.69935,112.13916,114.66455,116.20046
1021,0.95606665,0.93828614,1.0728812,1.2656296,1.2298584,1.3208625,1.6001763,2.0246021,1.8262036,2.1595367,2.7160847,3.0362281,3.462947,3.4151036,3.8621477,5.2104475,6.3103298,5.218775,6.5978641,9.2677286,10.265732,10.45274,11.528328,15.025846,16.740652,20.042253,22.050333,24.631367,28.588798,34.979404,40.295293,43.957819,53.730271,58.065029,67.526763,79.264654,90.592776,90.168656,101.28519,120.19828,132.97483,133.81587,134.60263,140.8005,139.4482,133.59492,127.25209,123.24803,116.07782,113.39196,112.89078,104.86639,109.17377,105.42376,108.96152,120.24735,126.77329,124.04466,132.02514,135.41483,132.73946,134.00486,122.20362,116.49636,122.14741,113.35662,107.12313,105.57544,108.78461,114.89879,115.23254,114.46177,122.85364,122.64194,124.4825,126.76718,126.12986,126.36318,124.26874,112.54202,111.28053,112.9086,111.28368,113.38454,110.49658,122.01413,119.95532,124.41618,127.55531,128.42216,128.16685,122.0596,126.79964,124.34492,125.74324,115.02713,119.77474,113.1342,117.97426,114.14313,114.83755
1022,0.95606665,0.93821695,1.0726863,1.2652816,1.2293616,1.3201618,1.5991329,2.0229792,1.8244662,2.1572639,2.7128204,3.032053,3.4576155,3.4096879,3.8553254,5.200696,6.2962819,5.2057984,6.5834986,9.2452465,10.236217,10.419992,11.496883,14.979199,16.689273,19.973126,21.96804,24.536702,28.48026,34.84022,40.117935,43.774113,53.497176,57.831156,67.250291,78.957226,90.260492,89.838232,101.0491,119.90075,132.53233,133.7137,134.25057,140.90589,139.74913,133.96911,128.04555,122.79363,116.53166,114.09392,113.02342,104.74581,110.07824,106.12323,109.35162,119.32197,127.01461,124.33251,135.02916,134.30985,131.70867,124.27039,122.67293,119.433,122.42363,109.64354,105.83733,112.23336,113.84798,118.80919,117.54253,118.94541,123.34788,127.70316,130.89837,128.59933,127.93449,130.78476,118.24603,118.41292,113.5269,113.25898,111.7664,111.17078,110.71756,112.33615,111.92518,119.64024,123.91358,125.84482,126.01496,123.68722,126.50706,122.87386,116.85758,114.98492,114.49754,110.6558,113.04712,114.37146,114.47426
1023,0.95606665,0.93814789,1.0724919,1.2649345,1.2288661,1.3194631,1.5980962,2.021365,1.8227571,2.1550082,2.7095875,3.0279409,3.4524032,3.4042033,3.8485648,5.1910888,6.2825455,5.1931876,6.5688669,9.2227776,10.206838,10.388301,11.463545,14.931491,16.636408,19.903442,21.887931,24.44351,28.370301,34.702949,39.943317,43.593331,53.262015,57.610319,66.972934,78.647147,89.91528,89.503715,100.80349,119.60754,132.10701,133.53175,133.9015,140.79691,140.01042,133.95482,128.89843,122.71279,116.77103,115.01212,113.07486,104.51991,111.11585,106.24428,110.58806,119.87892,124.30391,125.85987,130.78055,137.0595,135.99408,124.66876,130.95314,117.35142,115.81352,112.9922,110.07139,105.17356,110.07023,115.24166,119.1341,119.78937,122.42069,127.94995,127.22952,130.06623,128.19358,123.4494,124.48131,122.29079,116.8854,115.07326,113.48639,111.16762,112.35083,113.48556,117.17043,126.04589,120.59847,126.00385,127.27024,126.05736,128.89337,122.73239,120.41478,119.78406,117.19259,113.29503,113.39531,113.06976,111.35113
1024,0.95606665,0.93807896,1.0722979,1.2645883,1.2283719,1.3187662,1.5970592,2.0197564,1.8210438,2.1527632,2.70637,3.0237921,3.4471785,3.3987631,3.8417259,5.1812814,6.268877,5.1806434,6.5546967,9.2008864,10.177818,10.355684,11.430201,14.885935,16.583897,19.833938,21.807415,24.350532,28.263255,34.566858,39.769796,43.408876,53.029939,57.380453,66.697239,78.331936,89.56321,89.161869,100.56577,119.2938,131.5728,133.35484,133.61883,140.63453,140.17842,133.87791,129.82752,122.73042,117.14884,116.01896,113.34346,104.28985,111.30728,107.81383,112.3922,117.92862,121.29881,125.91079,131.98561,142.37989,131.53995,127.20278,126.11579,123.67576,111.6847,112.42778,112.58688,104.679,114.20943,113.59391,117.07305,115.61938,129.28303,132.09974,126.58792,133.99051,128.60019,133.81096,123.27249,118.01334,119.5181,112.79758,114.42266,116.4705,116.10048,114.56765,113.53572,122.83883,124.94043,127.28544,125.25937,126.61733,129.18483,125.45794,124.63115,113.68293,116.37871,117.38285,114.6472,111.09798,114.09876
1025,0.95606665,0.93801015,1.0721044,1.2642429,1.2278789,1.3180713,1.5960275,2.0181518,1.8193222,2.1505156,2.7031712,3.0196295,3.4419589,3.3933012,3.835005,5.1714551,6.2553185,5.1679839,6.540456,9.1782746,10.148779,10.32377,11.397126,14.839916,16.530229,19.764138,21.727057,24.259931,28.155971,34.432344,39.593558,43.225876,52.80854,57.156433,66.426248,78.018611,89.239498,88.854949,100.3171,118.94096,131.16082,133.19454,133.32751,140.47458,140.57507,133.94513,130.64537,122.70419,117.24397,116.44494,113.62402,103.7762,111.11735,108.92733,112.89458,116.50398,118.65548,125.56109,129.70934,139.83353,127.9296,123.12049,127.71307,117.30169,117.35141,113.84856,114.83625,109.46156,110.99172,109.24407,114.68387,124.27809,118.06495,133.39286,133.92065,132.5847,126.14867,126.07762,124.92145,118.77954,116.46848,116.77515,113.91973,113.75925,108.76967,121.8167,118.37426,119.65895,127.42844,132.14077,125.79721,134.52724,125.61739,119.56126,114.85517,121.26784,118.91029,112.58884,114.37583,115.76122,112.94907
1026,0.95606665,0.93794146,1.0719113,1.2638984,1.2273873,1.3173782,1.5950015,2.0165521,1.8176214,2.1482828,2.7000343,3.015512,3.4367897,3.3878975,3.8284523,5.1617289,6.2418947,5.1555161,6.5266528,9.1563387,10.11949,10.292329,11.364059,14.79456,16.477545,19.695237,21.646763,24.169587,28.050724,34.299356,39.419504,43.042222,52.58833,56.934123,66.159997,77.705331,88.895011,88.540107,100.0877,118.62813,130.72051,132.99439,133.03458,140.33161,141.13805,133.92687,131.26115,122.71358,117.46901,116.48631,113.75658,103.1571,110.6657,109.4455,113.21977,117.08963,120.52245,127.30749,132.31373,136.33298,124.47968,127.33817,130.00628,121.57562,115.54613,113.73185,111.62768,110.655,114.24415,112.63652,116.70577,119.66745,131.40623,123.52909,127.17657,128.56855,128.67811,126.4789,121.60584,119.54275,118.66224,112.29269,111.82146,111.1912,114.18704,114.27517,116.89921,123.64615,121.05894,132.91477,122.49019,124.56608,125.605,125.92125,118.75899,120.25783,111.65012,108.4796,116.94558,117.8861,114.09253
1027,0.95606665,0.9378729,1.0717186,1.2635548,1.2268969,1.3166871,1.5939789,2.0149521,1.8159199,2.1460409,2.6968164,3.0114255,3.4316129,3.3825133,3.8217972,5.1521407,6.2284373,5.1429077,6.5126451,9.1343194,10.090431,10.260736,11.331337,14.748716,16.425266,19.626343,21.567094,24.079999,27.94366,34.161996,39.245184,42.864353,52.369743,56.708646,65.890955,77.408479,88.557557,88.211465,99.848102,118.29746,130.25529,132.84078,132.63568,140.20111,141.62928,133.86428,131.66222,122.94434,117.60925,116.87423,113.55389,102.32057,110.57027,110.22813,113.47607,117.56653,118.73571,129.38644,132.06631,131.29454,125.68478,124.47478,121.17006,123.70075,118.21363,114.05299,110.73251,113.54574,103.80117,110.67029,115.8449,119.28788,120.57702,126.89947,127.66042,122.38218,124.81532,126.19632,118.16125,123.04872,113.43534,115.95627,113.17528,114.19929,117.17691,114.68832,119.19807,125.24624,120.53501,128.2808,125.54946,135.03986,123.10426,122.56457,122.22224,119.93608,117.68978,117.76581,113.89321,112.32271,104.98833
1028,0.95606665,0.93780446,1.0715264,1.263212,1.2264078,1.3159978,1.5929817,2.0133593,1.8142211,2.143849,2.6936456,3.0073537,3.4264564,3.3770937,3.8152216,5.1424207,6.2150542,5.1304542,6.4984267,9.1124655,10.061612,10.229799,11.298048,14.703407,16.373331,19.558602,21.487906,23.990313,27.836033,34.028673,39.06835,42.686309,52.151125,56.487217,65.612681,77.095894,88.216363,87.891225,99.618974,117.94487,129.75582,132.69711,132.29446,139.9217,141.99732,133.70284,131.83849,123.01406,117.77697,116.86643,113.31384,101.44254,110.16483,110.01754,113.98027,115.64992,117.74615,129.13283,133.87782,129.37332,129.38852,130.88941,121.83477,122.90815,116.17006,113.73103,115.36638,104.80109,112.66282,112.04562,115.2873,117.25293,125.13528,129.23767,130.16812,130.66627,132.85283,127.29774,123.37574,116.1089,119.33958,110.06711,110.58839,106.89791,112.67591,116.09612,118.52109,125.41762,119.17394,127.36525,126.4533,127.75194,123.54352,128.38886,121.65359,119.03532,110.16897,117.10725,113.94796,110.06394,112.92973
1029,0.95606665,0.93773613,1.0713345,1.2628701,1.22592,1.3153104,1.5919547,2.0117782,1.8125381,2.1416519,2.6904423,3.0032799,3.421314,3.3717159,3.808659,5.1327769,6.2016886,5.1180447,6.4844469,9.0905582,10.032793,10.198971,11.265488,14.658579,16.321011,19.490728,21.410209,23.898339,27.728192,33.895599,38.898444,42.503138,51.92995,56.266291,65.343448,76.803829,87.882696,87.556693,99.401154,117.61459,129.25499,132.62815,131.97416,139.47723,142.57786,133.48527,132.1773,123.20075,118.14951,116.64176,113.19633,101.33097,109.35788,109.46774,114.1085,114.87428,120.2681,127.28998,131.65432,133.44845,122.72492,135.85267,124.38635,119.4254,118.79565,118.09959,106.09703,113.11731,110.24448,112.2478,116.15182,119.90068,121.94666,126.60501,135.79054,129.755,127.97554,125.59627,121.88716,117.46708,114.72275,111.46585,110.92553,109.79232,111.38982,113.01957,115.78113,117.63254,124.1586,128.17568,131.39248,130.85138,128.07828,127.51108,120.92891,118.85564,115.27325,112.94571,116.57011,112.04244,113.06554
1030,0.95606665,0.93766793,1.0711431,1.262529,1.2254334,1.3146249,1.5909308,2.0101943,1.8108515,2.1394561,2.6872568,2.9992335,3.4161967,3.3663814,3.8021288,5.1232133,6.1886362,5.1055567,6.4706491,9.0689181,10.004084,10.168271,11.233168,14.613005,16.268805,19.423013,21.332243,23.807038,27.622888,33.763329,38.726513,42.324847,51.703942,56.045037,65.072695,76.510696,87.536899,87.241113,99.172153,117.26695,128.81849,132.43858,131.73255,139.0529,143.08744,133.44151,132.40774,123.67233,118.68227,116.2407,113.1109,101.51731,108.51566,108.85959,113.05738,115.98039,122.60721,122.58494,130.20716,133.02262,132.84951,133.44032,122.40282,128.12904,114.80905,113.93763,112.11238,112.80248,114.84345,112.00458,120.86919,120.33471,127.77615,122.26038,131.96014,128.53599,127.52262,131.16825,125.28068,116.10643,117.27081,111.89173,112.9064,114.37248,112.40413,106.21511,115.33751,120.45449,119.90327,127.15448,125.6119,126.99596,126.59948,125.65206,124.47026,119.2035,118.33954,115.98869,105.47945,113.27,114.09211
1031,0.95606665,0.93759985,1.0709522,1.2621888,1.2249481,1.3139412,1.5899058,2.008619,1.809179,2.1372542,2.684057,2.995227,3.4111394,3.3610659,3.7956299,5.1135551,6.1754539,5.0931499,6.4564247,9.046673,9.9753949,10.137545,11.20062,14.567423,16.216649,19.354552,21.252914,23.716104,27.517728,33.632284,38.555864,42.152842,51.473119,55.826621,64.804777,76.211231,87.18448,86.935949,98.922728,116.88506,128.42159,132.17234,131.54561,138.66988,143.5574,133.45413,132.6278,124.08019,119.25737,115.61478,112.78908,102.13856,108.20054,106.64764,113.3441,116.55341,121.62266,120.78856,127.87439,132.15448,135.6991,131.56645,117.60118,124.60955,120.0239,113.70506,105.77608,107.45075,109.36798,111.5979,113.00359,119.88425,122.99083,129.8064,132.13157,128.86497,133.90726,124.8034,129.11048,117.61391,118.43938,115.85422,112.82128,114.68454,110.5915,118.07913,111.9247,120.10513,125.30789,124.15093,129.23918,121.97336,129.14207,128.95287,119.00946,118.75772,115.78585,119.49511,114.261,112.79623,112.42408
1032,0.95606665,0.93753188,1.0707616,1.2618494,1.224464,1.3132593,1.5888927,2.0070457,1.8075129,2.1350688,2.6808933,2.9912512,3.4060656,3.3557546,3.7891106,5.1041145,6.1623945,5.0809118,6.4422016,9.0250854,9.9474831,10.107416,11.168747,14.522955,16.165618,19.28694,21.176524,23.626892,27.414371,33.505983,38.385849,41.985967,51.251027,55.609078,64.535018,75.895762,86.855488,86.64211,98.644975,116.54868,128.00964,131.91974,131.34926,138.30298,144.00994,133.51364,132.92983,124.23847,119.84376,115.11111,112.42076,102.66221,108.38708,106.21899,113.13052,116.31369,120.36184,122.82297,129.67819,134.47799,133.94025,130.84136,127.55188,122.98174,120.86095,110.14258,107.40642,110.55126,110.43559,113.25231,116.93852,115.18774,122.09564,120.27887,128.78259,127.95093,126.25553,126.21524,127.00908,126.0392,115.49284,114.16039,113.09331,114.56823,113.31445,115.79945,117.67928,120.12322,122.85591,120.58879,129.9861,130.30501,124.45456,122.12763,126.06225,119.32348,121.17713,118.41784,117.58604,115.52872,115.27268
1033,0.95606665,0.93746404,1.0705715,1.2615109,1.2239812,1.3125793,1.5878721,2.0054774,1.805849,2.1328896,2.6777227,2.9872593,3.4010034,3.3505086,3.7826751,5.0945908,6.1493657,5.0687218,6.4282926,9.0034354,9.9191474,10.076845,11.136775,14.478334,16.114428,19.218626,21.098706,23.535992,27.314447,33.377958,38.215466,41.818894,51.032812,55.386276,64.261435,75.608057,86.502174,86.334433,98.37168,116.1633,127.58973,131.66851,131.13748,137.88041,144.37723,133.63689,133.17022,124.46301,120.11223,114.41774,111.85883,102.91526,109.07139,107.00241,111.58404,114.01279,118.20157,126.51286,129.61954,134.55106,128.39378,136.70232,124.57669,126.79243,121.54409,116.18002,111.46804,106.52194,113.05398,108.49069,112.18556,118.84026,121.91187,125.33491,126.33916,130.1392,132.42992,127.52862,127.9683,121.65904,117.80278,116.1654,110.20947,112.09488,109.4814,113.08873,113.17261,122.09023,122.49649,124.9687,123.34543,126.86254,124.79052,128.27544,120.5226,123.30718,117.30516,112.61513,115.42842,111.92242,109.78904
1034,0.95606665,0.93739631,1.0703818,1.2611732,1.2234996,1.3119012,1.5868615,2.0039174,1.8041874,2.1307156,2.6745726,2.9833254,3.3959938,3.3453203,3.7762497,5.0851764,6.1364722,5.056487,6.4145963,8.9820886,9.8914875,10.046548,11.105316,14.435781,16.065765,19.151182,21.020306,23.450722,27.212282,33.255678,38.048738,41.656745,50.802674,55.173133,63.984079,75.306028,86.172928,86.015576,98.143691,115.75476,127.15632,131.36004,130.9498,137.59608,144.55102,133.60449,133.55436,124.57151,120.5405,113.54331,111.52187,103.27597,110.88492,107.22316,112.4234,115.62504,119.68643,127.59055,131.42376,134.85294,131.46206,129.60988,127.09423,128.91661,119.74865,111.45576,114.813,113.64724,108.85794,114.16661,111.94136,118.44102,126.55541,121.47571,131.2357,127.25233,129.48443,134.1522,119.5154,122.44712,117.43899,114.86844,113.61142,106.38405,117.86654,114.29989,112.10461,122.03155,120.669,121.28332,125.21757,122.70125,127.9123,131.70862,121.28555,123.84947,113.66441,111.96328,112.32096,110.49241,112.84408
1035,0.95606665,0.93732869,1.0701925,1.2608364,1.2230192,1.3112248,1.5858549,2.0023596,1.8025438,2.128562,2.6714472,2.9793987,3.3909549,3.3400133,3.7698601,5.0756926,6.1234651,5.0443497,6.4007599,8.9606637,9.8633165,10.016344,11.073313,14.391434,16.014999,19.084113,20.942747,23.361138,27.112777,33.129345,37.882591,41.493338,50.584523,54.95572,63.71275,74.998961,85.812359,85.71661,97.865206,115.40159,126.76742,131.00878,130.82516,137.21797,144.65465,134.2514,133.54868,124.83134,120.95019,113.74253,111.8179,103.69762,111.27589,106.67625,112.5781,117.21922,121.82772,125.8103,126.58461,132.89378,136.08173,122.93668,123.14524,124.29113,116.66194,114.04803,114.28067,105.19492,115.97108,112.23815,109.39555,119.4372,119.1894,128.59987,124.81422,134.39075,132.84171,130.4049,124.028,115.61833,113.09705,116.919,113.69712,109.02224,110.06758,118.14833,112.43032,116.79602,119.73238,126.36981,127.72577,129.24164,123.79595,125.06604,124.19138,120.27806,121.09624,117.9355,110.37999,113.95567,110.94117
1036,0.95606665,0.93726119,1.0700036,1.2605004,1.2225401,1.3105503,1.584848,2.0008065,1.8009044,2.1263908,2.6683146,2.9755082,3.3859389,3.3347058,3.7634765,5.0662677,6.110509,5.0320841,6.3868747,8.9392204,9.8355471,9.986594,11.041375,14.348772,15.965391,19.017768,20.86467,23.270955,27.014273,33.004995,37.718932,41.321069,50.375227,54.746931,63.456517,74.716151,85.469718,85.422562,97.595538,115.0116,126.38434,130.6793,130.68632,137.0276,144.76462,134.7717,133.92588,125.25245,121.24074,114.27478,112.14478,104.65793,109.65108,106.43098,111.85664,118.07489,123.96593,125.00115,125.78672,130.57374,129.35332,126.52092,129.32692,119.3431,122.20176,119.13536,109.90631,109.22184,115.48857,112.47242,116.50124,110.13644,123.25305,127.19487,124.36642,130.51185,130.83659,130.25845,121.01081,129.51154,118.00836,117.69535,111.63002,113.59324,116.46476,108.20362,112.01265,122.1461,122.23369,125.22385,124.82482,124.61673,126.7464,133.91042,123.814,124.14637,119.04958,118.12029,111.39751,112.22894,114.50527
